county,precinct,office,district,party,candidate,votes
Santa Fe,62,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,420
Santa Fe,63,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,516
Santa Fe,64,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,579
Santa Fe,65,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,1253
Santa Fe,66,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,722
Santa Fe,67,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,833
Santa Fe,68,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,570
Santa Fe,69,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,1245
Santa Fe,70,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,1565
Santa Fe,71,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,961
Santa Fe,72,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,780
Santa Fe,73,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,302
Santa Fe,74,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,424
Santa Fe,75,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,588
Santa Fe,76,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,459
Santa Fe,77,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,654
Santa Fe,78,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,1148
Santa Fe,79,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,221
Santa Fe,80,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,264
Santa Fe,81,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,371
Santa Fe,82,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,551
Santa Fe,83,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,857
Santa Fe,84,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,289
Santa Fe,85,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,247
Santa Fe,86,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,877
Santa Fe,87,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,102
Santa Fe,88,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,487
Santa Fe,89,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,740
Santa Fe,90,Commissioner Of Public Lands,,DEM,STEPHANIE GARCIA RICHARD,1170
Santa Fe,1,Commissioner Of Public Lands,,REP,PATRICK H LYONS,190
Santa Fe,2,Commissioner Of Public Lands,,REP,PATRICK H LYONS,40
Santa Fe,3,Commissioner Of Public Lands,,REP,PATRICK H LYONS,56
Santa Fe,4,Commissioner Of Public Lands,,REP,PATRICK H LYONS,16
Santa Fe,5,Commissioner Of Public Lands,,REP,PATRICK H LYONS,156
Santa Fe,6,Commissioner Of Public Lands,,REP,PATRICK H LYONS,8
Santa Fe,7,Commissioner Of Public Lands,,REP,PATRICK H LYONS,61
Santa Fe,8,Commissioner Of Public Lands,,REP,PATRICK H LYONS,162
Santa Fe,9,Commissioner Of Public Lands,,REP,PATRICK H LYONS,173
Santa Fe,10,Commissioner Of Public Lands,,REP,PATRICK H LYONS,320
Santa Fe,11,Commissioner Of Public Lands,,REP,PATRICK H LYONS,197
Santa Fe,12,Commissioner Of Public Lands,,REP,PATRICK H LYONS,159
Santa Fe,13,Commissioner Of Public Lands,,REP,PATRICK H LYONS,248
Santa Fe,14,Commissioner Of Public Lands,,REP,PATRICK H LYONS,123
Santa Fe,15,Commissioner Of Public Lands,,REP,PATRICK H LYONS,347
Santa Fe,16,Commissioner Of Public Lands,,REP,PATRICK H LYONS,101
Santa Fe,17,Commissioner Of Public Lands,,REP,PATRICK H LYONS,72
Santa Fe,18,Commissioner Of Public Lands,,REP,PATRICK H LYONS,409
Santa Fe,19,Commissioner Of Public Lands,,REP,PATRICK H LYONS,91
Santa Fe,20,Commissioner Of Public Lands,,REP,PATRICK H LYONS,94
Santa Fe,21,Commissioner Of Public Lands,,REP,PATRICK H LYONS,222
Santa Fe,22,Commissioner Of Public Lands,,REP,PATRICK H LYONS,134
Santa Fe,23,Commissioner Of Public Lands,,REP,PATRICK H LYONS,138
Santa Fe,24,Commissioner Of Public Lands,,REP,PATRICK H LYONS,118
Santa Fe,25,Commissioner Of Public Lands,,REP,PATRICK H LYONS,53
Santa Fe,26,Commissioner Of Public Lands,,REP,PATRICK H LYONS,41
Santa Fe,27,Commissioner Of Public Lands,,REP,PATRICK H LYONS,91
Santa Fe,28,Commissioner Of Public Lands,,REP,PATRICK H LYONS,93
Santa Fe,29,Commissioner Of Public Lands,,REP,PATRICK H LYONS,274
Santa Fe,30,Commissioner Of Public Lands,,REP,PATRICK H LYONS,147
Santa Fe,31,Commissioner Of Public Lands,,REP,PATRICK H LYONS,77
Santa Fe,32,Commissioner Of Public Lands,,REP,PATRICK H LYONS,142
Santa Fe,33,Commissioner Of Public Lands,,REP,PATRICK H LYONS,102
Santa Fe,34,Commissioner Of Public Lands,,REP,PATRICK H LYONS,151
Santa Fe,35,Commissioner Of Public Lands,,REP,PATRICK H LYONS,38
Santa Fe,36,Commissioner Of Public Lands,,REP,PATRICK H LYONS,78
Santa Fe,37,Commissioner Of Public Lands,,REP,PATRICK H LYONS,143
Santa Fe,38,Commissioner Of Public Lands,,REP,PATRICK H LYONS,207
Santa Fe,39,Commissioner Of Public Lands,,REP,PATRICK H LYONS,126
Santa Fe,40,Commissioner Of Public Lands,,REP,PATRICK H LYONS,49
Santa Fe,41,Commissioner Of Public Lands,,REP,PATRICK H LYONS,53
Santa Fe,42,Commissioner Of Public Lands,,REP,PATRICK H LYONS,61
Santa Fe,43,Commissioner Of Public Lands,,REP,PATRICK H LYONS,68
Santa Fe,44,Commissioner Of Public Lands,,REP,PATRICK H LYONS,80
Santa Fe,45,Commissioner Of Public Lands,,REP,PATRICK H LYONS,81
Santa Fe,46,Commissioner Of Public Lands,,REP,PATRICK H LYONS,74
Santa Fe,47,Commissioner Of Public Lands,,REP,PATRICK H LYONS,99
Santa Fe,48,Commissioner Of Public Lands,,REP,PATRICK H LYONS,210
Santa Fe,49,Commissioner Of Public Lands,,REP,PATRICK H LYONS,124
Santa Fe,50,Commissioner Of Public Lands,,REP,PATRICK H LYONS,118
Santa Fe,51,Commissioner Of Public Lands,,REP,PATRICK H LYONS,133
Santa Fe,52,Commissioner Of Public Lands,,REP,PATRICK H LYONS,183
Santa Fe,53,Commissioner Of Public Lands,,REP,PATRICK H LYONS,194
Santa Fe,54,Commissioner Of Public Lands,,REP,PATRICK H LYONS,196
Santa Fe,55,Commissioner Of Public Lands,,REP,PATRICK H LYONS,240
Santa Fe,56,Commissioner Of Public Lands,,REP,PATRICK H LYONS,264
Santa Fe,57,Commissioner Of Public Lands,,REP,PATRICK H LYONS,139
Santa Fe,58,Commissioner Of Public Lands,,REP,PATRICK H LYONS,122
Santa Fe,59,Commissioner Of Public Lands,,REP,PATRICK H LYONS,172
Santa Fe,60,Commissioner Of Public Lands,,REP,PATRICK H LYONS,83
Santa Fe,61,Commissioner Of Public Lands,,REP,PATRICK H LYONS,200
Santa Fe,62,Commissioner Of Public Lands,,REP,PATRICK H LYONS,179
Santa Fe,63,Commissioner Of Public Lands,,REP,PATRICK H LYONS,142
Santa Fe,64,Commissioner Of Public Lands,,REP,PATRICK H LYONS,165
Santa Fe,65,Commissioner Of Public Lands,,REP,PATRICK H LYONS,299
Santa Fe,66,Commissioner Of Public Lands,,REP,PATRICK H LYONS,230
Santa Fe,67,Commissioner Of Public Lands,,REP,PATRICK H LYONS,244
Santa Fe,68,Commissioner Of Public Lands,,REP,PATRICK H LYONS,143
Santa Fe,69,Commissioner Of Public Lands,,REP,PATRICK H LYONS,249
Santa Fe,70,Commissioner Of Public Lands,,REP,PATRICK H LYONS,572
Santa Fe,71,Commissioner Of Public Lands,,REP,PATRICK H LYONS,274
Santa Fe,72,Commissioner Of Public Lands,,REP,PATRICK H LYONS,166
Santa Fe,73,Commissioner Of Public Lands,,REP,PATRICK H LYONS,582
Santa Fe,74,Commissioner Of Public Lands,,REP,PATRICK H LYONS,94
Santa Fe,75,Commissioner Of Public Lands,,REP,PATRICK H LYONS,174
Santa Fe,76,Commissioner Of Public Lands,,REP,PATRICK H LYONS,149
Santa Fe,77,Commissioner Of Public Lands,,REP,PATRICK H LYONS,190
Santa Fe,78,Commissioner Of Public Lands,,REP,PATRICK H LYONS,366
Santa Fe,79,Commissioner Of Public Lands,,REP,PATRICK H LYONS,101
Santa Fe,80,Commissioner Of Public Lands,,REP,PATRICK H LYONS,97
Santa Fe,81,Commissioner Of Public Lands,,REP,PATRICK H LYONS,148
Santa Fe,82,Commissioner Of Public Lands,,REP,PATRICK H LYONS,387
Santa Fe,83,Commissioner Of Public Lands,,REP,PATRICK H LYONS,302
Santa Fe,84,Commissioner Of Public Lands,,REP,PATRICK H LYONS,635
Santa Fe,85,Commissioner Of Public Lands,,REP,PATRICK H LYONS,537
Santa Fe,86,Commissioner Of Public Lands,,REP,PATRICK H LYONS,307
Santa Fe,87,Commissioner Of Public Lands,,REP,PATRICK H LYONS,52
Santa Fe,88,Commissioner Of Public Lands,,REP,PATRICK H LYONS,251
Santa Fe,89,Commissioner Of Public Lands,,REP,PATRICK H LYONS,306
Santa Fe,90,Commissioner Of Public Lands,,REP,PATRICK H LYONS,469
Santa Fe,1,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,43
Santa Fe,2,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,15
Santa Fe,3,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,11
Santa Fe,4,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,5
Santa Fe,5,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,33
Santa Fe,6,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,4
Santa Fe,7,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,15
Santa Fe,8,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,20
Santa Fe,9,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,29
Santa Fe,10,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,35
Santa Fe,11,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,35
Santa Fe,12,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,39
Santa Fe,13,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,34
Santa Fe,14,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,30
Santa Fe,15,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,30
Santa Fe,16,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,9
Santa Fe,17,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,16
Santa Fe,18,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,27
Santa Fe,19,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,10
Santa Fe,20,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,22
Santa Fe,21,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,38
Santa Fe,22,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,14
Santa Fe,23,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,24
Santa Fe,24,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,27
Santa Fe,25,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,16
Santa Fe,26,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,13
Santa Fe,27,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,36
Santa Fe,28,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,13
Santa Fe,29,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,35
Santa Fe,30,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,20
Santa Fe,31,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,24
Santa Fe,32,Commissioner Of Public Lands,,LIB,MICHAEL G LUCERO,43
